bicycle,building,bus,car,fence,license plate,motorcycle,person,pole,rider,road,sidewalk,sky,terrain,traffic light,traffic sign,train,truck,vegetation,wall,frame,y
62875,0,0,0,0,0,577,0,0,0,0,0,0,0,0,15429,0,0,121,0,002222,0
49250,0,0,18,0,0,2824,75,0,0,0,0,0,0,0,24444,0,0,2391,0,000815,0
64444,0,0,0,0,0,83,0,0,0,0,0,0,0,0,14392,0,0,83,0,005845,0
63099,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15893,0,0,0,0,004448,0
67566,0,0,1,0,0,261,4,0,0,0,0,0,0,0,11145,0,0,25,0,001894,0
57457,0,0,60,0,0,431,0,0,0,0,0,0,0,0,19579,0,0,1475,0,006455,0
66071,0,0,0,0,0,407,0,0,0,0,0,0,0,0,12524,0,0,0,0,000525,0
44951,0,0,0,0,0,2217,3716,0,0,0,0,0,0,0,26650,0,0,1468,0,000222,0
61322,0,0,955,0,0,1287,24,0,2,0,0,0,0,0,13005,0,0,2407,0,003278,0
64569,0,0,49,0,0,1184,27,0,189,0,0,0,0,0,11241,0,0,1743,0,005384,0
59229,0,0,20,0,0,1094,58,0,0,0,0,0,0,0,18598,0,0,3,0,002354,0
33683,0,0,3047,0,0,522,115,0,22177,0,0,0,0,0,15009,0,0,4449,0,007370,0
51419,0,0,55,0,0,787,16,0,0,0,0,0,0,0,26261,0,0,464,0,007190,0
70033,0,0,0,0,0,300,0,0,0,0,0,0,0,0,8669,0,0,0,0,004656,0
65539,0,0,0,0,0,313,0,0,0,0,0,0,0,0,13148,0,0,2,0,006252,0
53246,0,0,683,0,0,1,1316,0,5543,0,0,0,0,0,18062,0,0,151,0,005951,0
68115,0,0,0,0,0,60,29,0,0,0,0,0,0,0,10681,0,0,117,0,005574,0
64402,0,0,0,0,0,455,0,0,0,0,0,0,0,0,11662,0,0,2483,0,001364,0
58578,0,0,2230,0,0,1575,13,0,0,0,0,0,0,0,13042,0,0,3564,0,005734,0
64941,0,0,0,0,0,421,0,0,0,0,0,0,0,0,13640,0,0,0,0,002069,0
64589,0,0,0,0,0,139,0,0,779,0,0,0,0,0,12915,0,0,580,0,003636,0
64783,0,0,0,0,0,506,0,0,0,0,0,0,0,0,13410,0,0,303,0,006776,0
39861,0,0,22,0,0,48,16960,0,7582,0,0,0,0,0,14147,0,0,382,0,007441,0
49399,0,0,256,0,0,177,5797,0,0,0,0,0,0,0,22675,0,0,698,0,001316,0
62711,0,0,0,0,0,36,4,0,4863,0,0,0,0,0,8800,0,0,2588,0,000978,0
58295,0,0,354,0,0,678,18,0,388,0,0,0,0,0,14913,0,0,4356,0,004473,0
62392,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16285,0,0,309,0,004951,0
53543,0,0,0,0,0,1689,5299,0,3,0,0,0,0,0,12882,0,0,5586,0,000903,0
66104,0,0,0,0,0,837,0,0,0,0,0,0,0,0,12060,0,0,1,0,006234,0
68794,0,0,0,0,0,0,802,0,4368,0,0,0,0,0,5038,0,0,0,0,002550,0
58350,0,0,0,0,0,498,0,0,0,0,0,0,0,0,17006,0,0,3148,0,004025,0
66829,0,0,0,0,0,56,0,0,0,0,0,0,0,0,12117,0,0,0,0,001798,0
41764,0,0,1,0,0,842,18195,0,6,0,0,0,0,0,16218,0,0,1976,0,006376,0
57660,0,0,30,0,0,1222,77,0,901,0,0,0,0,0,14283,0,0,4829,0,005238,0
61117,0,0,28,0,0,357,435,0,2,0,0,0,0,0,14219,0,0,2844,0,001676,0
35246,0,0,15835,0,0,174,1137,0,5461,0,0,0,0,0,13172,0,0,7977,0,003271,0
52314,0,0,2570,0,0,1045,3,0,790,0,0,0,0,0,18456,0,0,3824,0,004670,0
49481,0,0,4697,0,0,401,546,0,6919,0,0,0,0,0,14501,0,0,2457,0,005657,0
58517,0,0,2819,0,0,916,548,0,925,0,0,0,0,0,13912,0,0,1365,0,004957,0
31673,0,0,74,0,0,55,19815,0,4544,0,0,0,0,0,14537,0,0,8304,0,000775,0
45502,0,0,202,0,0,2560,2197,0,0,0,0,0,0,0,27344,0,0,1197,0,000171,0
71940,0,0,494,0,0,0,761,0,7,0,0,0,0,0,5789,0,0,11,0,001832,0
50755,0,0,0,0,0,1525,0,0,0,0,0,0,0,0,24016,0,0,3219,0,001700,0
63365,0,0,453,0,0,634,19,0,412,0,0,0,0,0,13817,0,0,302,0,002910,0
58948,0,0,0,0,0,645,0,0,0,0,0,0,0,0,19112,0,0,297,0,007057,0
58638,0,0,492,0,0,1669,3,0,0,0,0,0,0,0,17199,0,0,1001,0,006831,0
46487,0,0,1100,0,0,2194,602,0,0,0,0,0,0,0,27494,0,0,1125,0,003060,0
74028,0,0,0,0,0,0,124,0,7,0,0,0,0,0,4843,0,0,0,0,005223,0
69129,0,0,0,0,0,17,0,0,0,0,0,0,0,0,9801,0,0,55,0,005361,0
58594,0,0,425,0,0,1237,4,0,376,0,0,0,0,0,14158,0,0,4208,0,005159,0
54752,0,0,9,0,0,3006,904,0,0,0,0,0,0,0,16010,0,0,4321,0,001532,0
40745,0,0,0,0,0,1448,12326,0,0,0,0,0,0,0,16216,0,0,8267,0,001728,0
64664,0,0,0,0,0,849,0,0,27,0,0,0,0,0,12752,0,0,710,0,003789,0
62881,0,0,0,0,0,522,0,0,0,0,0,0,0,0,14302,0,0,1297,0,005895,0
61924,0,0,0,0,0,749,356,0,0,0,0,0,0,0,12921,0,0,3052,0,004552,0
56748,0,0,34,0,0,351,0,0,427,0,0,0,0,0,19425,0,0,2017,0,000853,0
69437,0,0,0,0,0,109,2,0,0,0,0,0,0,0,9284,0,0,170,0,004984,0
58013,0,0,576,0,0,1779,0,0,0,0,0,0,0,0,18066,0,0,568,0,000994,0
57870,0,0,2780,0,0,310,1431,0,2005,0,0,0,0,0,13980,0,0,626,0,006550,0
46457,0,0,0,0,0,1529,4,0,0,0,0,0,0,0,26265,0,0,5260,0,000206,0
52921,0,0,0,0,0,30,10982,0,0,0,0,0,0,0,9911,0,0,5158,0,005091,0
66898,0,0,0,0,0,216,0,0,0,0,0,0,0,0,11888,0,0,0,0,007127,0
56887,0,0,1302,0,0,1925,0,0,0,0,0,0,0,0,16575,0,0,2313,0,007064,0
69734,0,0,0,0,0,50,0,0,0,0,0,0,0,0,9218,0,0,0,0,005809,0
64597,0,0,0,0,0,482,0,0,0,0,0,0,0,0,12572,0,0,1351,0,001809,0
66711,0,0,0,0,0,241,0,0,0,0,0,0,0,0,12050,0,0,0,0,002597,0
68898,0,0,0,0,0,595,0,0,0,0,0,0,0,0,9509,0,0,0,0,004446,0
37137,0,0,0,0,0,4339,11240,0,0,0,0,0,0,0,16763,0,0,9523,0,002441,0
66520,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12478,0,0,0,0,006239,0
60215,0,0,1,0,0,972,159,0,0,0,0,0,0,0,16239,0,0,1416,0,002090,0
48890,0,0,11,0,0,1137,285,0,0,0,0,0,0,0,27838,0,0,841,0,002610,0
31357,0,0,3095,0,0,249,2269,0,25424,0,0,0,0,0,13177,0,0,3431,0,000678,0
70298,0,0,0,0,0,89,1,0,0,0,0,0,0,0,8614,0,0,0,0,002882,0
52242,0,0,1012,0,0,1,0,0,0,0,0,0,0,0,25747,0,0,0,0,000828,0
61957,0,0,0,0,0,165,25,0,0,0,0,0,0,0,14371,0,0,2484,0,001309,0
65341,0,0,49,0,0,152,2,0,0,0,0,0,0,0,13458,0,0,0,0,005756,0
64964,0,0,0,0,0,699,0,0,0,0,0,0,0,0,13053,0,0,286,0,005701,0
46639,0,0,0,0,0,2329,2742,0,143,0,0,0,0,0,25906,0,0,1243,0,001836,0
55504,0,0,554,0,0,2423,8,0,0,0,0,0,0,0,19617,0,0,896,0,001168,0
57030,0,0,0,0,0,736,0,0,0,0,0,0,0,0,21226,0,0,10,0,004847,0
68349,0,0,0,0,0,495,0,0,0,0,0,0,0,0,10110,0,0,48,0,006430,0
64167,0,0,0,0,0,59,77,0,0,0,0,0,0,0,13602,0,0,1097,0,005942,0
62959,0,0,0,0,0,481,0,0,0,0,0,0,0,0,15562,0,0,0,0,006217,0
53003,0,0,631,0,0,1,0,0,0,0,0,0,0,0,25367,0,0,0,0,003348,0
62498,0,0,637,0,0,433,313,0,2315,0,0,0,0,0,12489,0,0,317,0,007206,0
67562,0,0,0,0,0,128,0,0,0,0,0,0,0,0,11312,0,0,0,0,001871,0
49111,0,0,1779,0,0,269,10159,0,920,0,0,0,0,0,14188,0,0,2576,0,000941,0
44894,0,0,0,0,0,2256,3805,0,0,0,0,0,0,0,26624,0,0,1423,0,000125,0
64568,0,0,1,0,0,618,0,0,0,0,0,0,0,0,12470,0,0,1345,0,001197,0
58205,0,0,553,0,0,873,53,0,1536,0,0,0,0,0,14867,0,0,2915,0,006840,0
54199,0,0,0,0,0,720,0,0,0,0,0,0,0,0,23642,0,0,441,0,001238,0
63218,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15471,0,0,308,0,007097,0
56812,0,0,0,0,0,628,0,0,0,0,0,0,0,0,21557,0,0,5,0,000656,0
55457,0,0,143,0,0,881,2028,0,0,0,0,0,0,0,19828,0,0,665,0,006004,0
55818,0,0,0,0,0,19,8574,0,0,0,0,0,0,0,12545,0,0,2046,0,002545,0
50175,0,0,55,0,0,1946,2863,0,0,0,0,0,0,0,19907,0,0,4056,0,001470,0
65613,0,0,0,0,0,511,76,0,0,0,0,0,0,0,11039,0,0,1763,0,005767,0
65066,0,0,0,0,0,62,0,0,0,0,0,0,0,0,12084,0,0,1790,0,006242,0
50622,0,0,0,0,0,1479,0,0,0,0,0,0,0,0,19858,0,0,7556,0,002406,0
62145,0,0,0,0,0,968,0,0,0,0,0,0,0,0,15754,0,0,135,0,003463,0
58326,0,0,0,0,0,251,66,0,6469,0,0,0,0,0,10841,0,0,3049,0,002608,0
65403,0,0,0,0,0,388,0,0,0,0,0,0,0,0,13211,0,0,0,0,002343,0
35120,0,0,204,0,0,81,1486,0,26414,0,0,0,0,0,12553,0,0,3144,0,001121,0
65026,0,0,885,0,0,679,99,0,12,0,0,0,0,0,11099,0,0,1202,0,003138,0
33331,0,0,2426,0,0,732,14917,0,12165,0,0,0,0,0,10544,0,0,4887,0,003452,0
53530,0,0,3,0,0,1216,1325,0,0,0,0,0,0,0,21645,0,0,1283,0,001447,0
60668,0,0,0,0,0,13,12,0,0,0,0,0,0,0,18104,0,0,205,0,004276,0
50687,0,0,413,0,0,889,5365,0,5,0,0,0,0,0,20678,0,0,965,0,003415,0
68362,0,0,11,0,0,123,0,0,0,0,0,0,0,0,10506,0,0,0,0,006890,0
52045,0,0,16,0,0,1510,0,0,0,0,0,0,0,0,22564,0,0,3380,0,000460,0
38116,0,0,2,0,0,5072,58,0,0,0,0,0,0,0,32513,0,0,3241,0,001498,0
51244,0,0,446,0,0,798,5629,0,447,0,0,0,0,0,19488,0,0,950,0,006933,0
52961,0,0,206,0,0,654,637,0,0,0,0,0,0,0,22371,0,0,2173,0,000055,0
50809,0,0,3656,0,0,343,0,0,315,0,0,0,0,0,18318,0,0,5561,0,000724,0
62728,0,0,0,0,0,742,0,0,0,0,0,0,0,0,12821,0,0,2711,0,005424,0
40426,0,0,5958,0,0,703,657,0,7282,0,0,0,0,0,18503,0,0,5473,0,007191,0
64706,0,0,0,0,0,376,0,0,0,0,0,0,0,0,13188,0,0,732,0,006206,0
58640,0,0,0,0,0,654,98,0,0,0,0,0,0,0,19026,0,0,584,0,001212,0
59682,0,0,0,0,0,1318,7,0,0,0,0,0,0,0,13003,0,0,4992,0,001092,0
13529,0,0,7746,0,0,219,39208,0,0,0,0,0,0,0,14574,0,0,3726,0,001724,0
63983,0,0,0,0,0,2239,0,0,0,0,0,0,0,0,12778,0,0,2,0,004133,0
48144,0,0,9,0,0,661,3223,0,0,0,0,0,0,0,23144,0,0,3821,0,005974,0
45944,0,0,0,0,0,2225,3320,0,102,0,0,0,0,0,27087,0,0,324,0,001530,0
65927,0,0,2,0,0,203,0,0,0,0,0,0,0,0,11732,0,0,1138,0,002274,0
59004,0,0,93,0,0,1148,0,0,0,0,0,0,0,0,16177,0,0,2580,0,005442,0
61898,0,0,0,0,0,210,1,0,0,0,0,0,0,0,15061,0,0,1832,0,003829,0
53442,0,0,1,0,0,2676,123,0,0,0,0,0,0,0,20579,0,0,2181,0,002623,0
53652,0,0,0,0,0,30,6997,0,0,0,0,0,0,0,17842,0,0,481,0,005435,0
63087,0,0,6,0,0,628,86,0,0,0,0,0,0,0,13419,0,0,1776,0,003660,0
36144,0,0,1269,0,0,823,7883,0,20064,0,0,0,0,0,7424,0,0,5395,0,006683,0
50029,0,0,710,0,0,938,4635,0,334,0,0,0,0,0,20486,0,0,1870,0,001637,0
58947,0,0,0,0,0,398,10,0,0,0,0,0,0,0,18546,0,0,1101,0,003063,0
60506,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15483,0,0,3006,0,006657,0
66790,0,0,0,0,0,285,0,0,0,0,0,0,0,0,11917,0,0,10,0,003522,0
49872,0,0,0,0,0,175,2246,0,0,0,0,0,0,0,26709,0,0,0,0,007390,0
59175,0,0,3020,0,0,838,1433,0,0,0,0,0,0,0,13528,0,0,1008,0,001417,0
50532,0,0,15,0,0,1819,5005,0,0,0,0,0,0,0,19998,0,0,1633,0,006326,0
62800,0,0,692,0,0,1000,66,0,0,0,0,0,0,0,14435,0,0,9,0,006823,0
63488,0,0,684,0,0,404,5,0,4,0,0,0,0,0,12817,0,0,1600,0,005620,0
56722,0,0,73,0,0,1601,40,0,843,0,0,0,0,0,16055,0,0,3668,0,000225,0
68145,0,0,0,0,0,193,0,0,0,0,0,0,0,0,10664,0,0,0,0,005331,0
62576,0,0,0,0,0,370,2,0,0,0,0,0,0,0,12027,0,0,4027,0,003413,0
65372,0,0,0,0,0,480,0,0,0,0,0,0,0,0,12851,0,0,299,0,000995,0
64838,0,0,0,0,0,370,0,0,0,0,0,0,0,0,13794,0,0,0,0,007285,0
62379,0,0,0,0,0,737,241,0,0,0,0,0,0,0,13626,0,0,2019,0,004498,0
60660,0,0,774,0,0,1458,58,0,107,0,0,0,0,0,13712,0,0,2233,0,003505,0
53259,0,0,15204,0,0,125,2075,0,1494,0,0,0,0,0,6845,0,0,0,0,004761,0
61175,0,0,6034,0,0,251,4011,0,1351,0,0,0,0,0,5244,0,0,936,0,006727,0
59847,0,0,0,0,0,574,253,0,0,0,0,0,0,0,17107,0,0,1221,0,000464,0
65548,0,0,0,0,0,485,1,0,0,0,0,0,0,0,12918,0,0,50,0,005252,0
49001,0,0,600,0,0,431,0,0,0,0,0,0,0,0,24041,0,0,5442,0,001655,0
37727,0,0,1,0,0,5123,71,0,1,0,0,0,0,0,33030,0,0,3049,0,001390,0
57306,0,0,728,0,0,518,119,0,117,0,0,0,0,0,14456,0,0,5758,0,003040,0
51769,0,0,0,0,0,112,6,0,0,0,0,0,0,0,25773,0,0,1855,0,000439,0
64477,0,0,0,0,0,380,17,0,96,0,0,0,0,0,14029,0,0,3,0,001598,0
60287,0,0,0,0,0,393,1,0,0,0,0,0,0,0,17675,0,0,646,0,003044,0
60161,0,0,0,0,0,9,7,0,0,0,0,0,0,0,17996,0,0,829,0,002777,0
56239,0,0,0,0,0,885,3689,0,0,0,0,0,0,0,18105,0,0,84,0,002321,0
55854,0,0,607,0,0,1248,270,0,0,0,0,0,0,0,14208,0,0,6815,0,000160,0
59496,0,0,1244,0,0,1265,87,0,1,0,0,0,0,0,14816,0,0,2093,0,005272,0
68042,0,0,0,0,0,206,0,0,0,0,0,0,0,0,10754,0,0,0,0,005456,0
65851,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13149,0,0,0,0,004279,0
61459,0,0,599,0,0,718,86,0,52,0,0,0,0,0,13683,0,0,2405,0,006567,0
53638,0,0,0,0,0,677,0,0,0,0,0,0,0,0,24534,0,0,153,0,001563,0
37401,0,0,2,0,0,5151,62,0,0,0,0,0,0,0,32895,0,0,3491,0,001639,0
54706,0,0,8630,0,0,253,320,0,0,0,0,0,0,0,14912,0,0,181,0,001935,0
34730,0,0,0,0,0,271,14512,0,0,0,0,0,0,0,29399,0,0,90,0,003824,0
50271,0,0,0,0,0,81,1,0,0,0,0,0,0,0,22126,0,0,7036,0,002270,0
37896,0,0,665,0,0,450,10466,0,111,0,0,0,0,0,24302,0,0,5112,0,006476,0
53814,0,0,1301,0,0,6,4291,0,45,0,0,0,0,0,18932,0,0,613,0,006705,0
61100,0,0,1118,0,0,1277,1,0,0,0,0,0,0,0,13259,0,0,2247,0,007341,0
60445,0,0,41,0,0,197,35,0,0,0,0,0,0,0,16453,0,0,1831,0,005089,0
40234,0,0,58,0,0,1975,11318,0,0,0,0,0,0,0,25412,0,0,5,0,006893,0
60616,0,0,4,0,0,13,1722,0,0,0,0,0,0,0,15332,0,0,1315,0,003928,0
59439,0,0,4,0,0,262,0,0,0,0,0,0,0,0,17672,0,0,1625,0,002072,0
66377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12625,0,0,0,0,000607,0
46706,0,0,323,0,0,183,767,0,585,0,0,0,0,0,30076,0,0,362,0,006769,0
54903,0,0,0,0,0,785,0,0,0,0,0,0,0,0,22847,0,0,467,0,005202,0
67027,0,0,0,0,0,541,0,0,0,0,0,0,0,0,11434,0,0,0,0,005402,0
68262,0,0,18,0,0,131,1,0,101,0,0,0,0,0,10489,0,0,0,0,005599,0
59451,0,0,134,0,0,573,119,0,0,0,0,0,0,0,18353,0,0,372,0,001827,0
68832,0,0,5,0,0,468,8,0,0,0,0,0,0,0,9649,0,0,40,0,000693,0
55905,0,0,306,0,0,672,8,0,0,0,0,0,0,0,21516,0,0,595,0,003155,0
59380,0,0,2558,0,0,722,310,0,648,0,0,0,0,0,13589,0,0,1795,0,000871,0
64039,0,0,17,0,0,725,427,0,4,0,0,0,0,0,10652,0,0,3138,0,005123,0
60035,0,0,0,0,0,122,142,0,0,0,0,0,0,0,16088,0,0,2615,0,007346,0
64367,0,0,11,0,0,1168,11,0,0,0,0,0,0,0,13069,0,0,376,0,002469,0
65395,0,0,0,0,0,586,0,0,0,0,0,0,0,0,12624,0,0,397,0,005550,0
54743,0,0,0,0,0,383,6124,0,0,0,0,0,0,0,17348,0,0,404,0,007123,0
47425,0,0,4247,0,0,336,2456,0,4601,0,0,0,0,0,17695,0,0,2242,0,005563,0
67663,0,0,0,0,0,130,0,0,0,0,0,0,0,0,11209,0,0,0,0,007455,0
62765,0,0,0,0,0,28,0,0,0,0,0,0,0,0,15255,0,0,954,0,001899,0
54087,0,0,425,0,0,1710,2070,0,109,0,0,0,0,0,14805,0,0,5796,0,000743,0
67864,0,0,0,0,0,150,0,0,0,0,0,0,0,0,10988,0,0,0,0,001756,0
64211,0,0,1774,0,0,209,690,0,0,0,0,0,0,0,11971,0,0,147,0,005310,0
44015,0,0,0,0,0,777,254,0,0,0,0,0,0,0,32976,0,0,980,0,001378,0
61942,0,0,43,0,0,115,83,0,0,0,0,0,0,0,16133,0,0,686,0,000664,0
57928,0,0,0,0,0,614,148,0,231,0,0,0,0,0,20081,0,0,0,0,000883,0
64929,0,0,0,0,0,80,0,0,0,0,0,0,0,0,13735,0,0,258,0,001796,0
44734,0,0,425,0,0,3006,1590,0,0,0,0,0,0,0,25826,0,0,3421,0,000101,0
65704,0,0,0,0,0,77,0,0,0,0,0,0,0,0,13221,0,0,0,0,004539,0
49141,0,0,313,0,0,1401,509,0,0,0,0,0,0,0,27090,0,0,548,0,001834,0
55780,0,0,8,0,0,628,394,0,0,0,0,0,0,0,20645,0,0,1547,0,005339,0
65583,0,0,0,0,0,415,1,0,0,0,0,0,0,0,13003,0,0,0,0,007472,0
40631,0,0,1,0,0,5075,58,0,0,0,0,0,0,0,30146,0,0,3091,0,001072,0
46764,0,0,132,0,0,1385,5778,0,0,0,0,0,0,0,21809,0,0,3134,0,001326,1
38276,0,0,0,0,0,135,3543,0,23868,0,0,0,0,0,10200,0,0,2980,0,005493,0
55430,0,0,0,0,0,221,55,0,0,0,0,0,0,0,22953,0,0,856,0,006129,0
54454,0,0,556,0,0,336,0,0,0,0,0,0,0,0,18557,0,0,5099,0,000887,0
37693,0,0,1,0,0,5008,89,0,0,0,0,0,0,0,33131,0,0,3080,0,000832,0
54216,0,0,94,0,0,1292,1694,0,0,0,0,0,0,0,15446,0,0,6260,0,004332,0
54564,0,0,7416,0,0,14,297,0,6,0,0,0,0,0,11671,0,0,5034,0,006216,0
63480,0,0,0,0,0,1466,0,0,0,0,0,0,0,0,13965,0,0,91,0,005187,0
66199,0,0,0,0,0,19,0,0,0,0,0,0,0,0,12784,0,0,0,0,001298,0
61413,0,0,0,0,0,807,80,0,0,0,0,0,0,0,13869,0,0,2833,0,001826,0
40428,0,0,1,0,0,450,10085,0,0,0,0,0,0,0,22897,0,0,5141,0,001171,0
55196,0,0,119,0,0,1081,149,0,0,0,0,0,0,0,17048,0,0,5409,0,000358,0
58101,0,0,236,0,0,152,0,0,336,0,0,0,0,0,18401,0,0,1776,0,001165,0
75166,0,0,0,0,0,0,562,0,52,0,0,0,0,0,3222,0,0,0,0,004727,0
66844,0,0,0,0,0,714,11,0,0,0,0,0,0,0,10844,0,0,589,0,001204,0
60180,0,0,0,0,0,2037,0,0,0,0,0,0,0,0,16519,0,0,266,0,000208,0
65648,0,0,0,0,0,83,0,0,0,0,0,0,0,0,13271,0,0,0,0,002467,0
52489,0,0,294,0,0,214,430,0,0,0,0,0,0,0,16895,0,0,8680,0,000511,0
44605,0,0,286,0,0,810,7088,0,0,0,0,0,0,0,21675,0,0,4538,0,007001,0
44676,0,0,1059,0,0,983,8161,0,0,0,0,0,0,0,22070,0,0,2053,0,006290,0
67295,0,0,0,0,0,155,0,0,0,0,0,0,0,0,11552,0,0,0,0,000202,0
48926,0,0,0,0,0,429,2911,0,0,0,0,0,0,0,25874,0,0,862,0,002513,0
21507,0,0,0,0,0,368,37727,0,0,0,0,0,0,0,19320,0,0,80,0,001100,0
61758,0,0,0,0,0,107,0,0,0,0,0,0,0,0,16459,0,0,678,0,007241,0
47336,0,0,376,0,0,95,7346,0,0,0,0,0,0,0,23471,0,0,378,0,007276,0
65520,0,0,0,0,0,142,0,0,0,0,0,0,0,0,13340,0,0,0,0,006730,0
65556,0,0,0,0,0,16,0,0,0,0,0,0,0,0,13149,0,0,281,0,005823,0
66736,0,0,0,0,0,298,0,0,0,0,0,0,0,0,11968,0,0,0,0,002759,0
60750,0,0,52,0,0,204,66,0,5921,0,0,0,0,0,9856,0,0,2153,0,004741,0
61924,0,0,0,0,0,870,0,0,0,0,0,0,0,0,16138,0,0,70,0,000880,0
60609,0,0,0,0,0,491,0,0,0,0,0,0,0,0,16503,0,0,1399,0,001486,0
67085,0,0,0,0,0,441,0,0,0,0,0,0,0,0,11476,0,0,0,0,000933,0
66378,0,0,3,0,0,538,0,0,0,0,0,0,0,0,12083,0,0,0,0,005549,0
64952,0,0,0,0,0,26,1438,0,0,0,0,0,0,0,12586,0,0,0,0,000654,0
53050,0,0,527,0,0,780,4728,0,0,0,0,0,0,0,16141,0,0,3776,0,001482,0
65565,0,0,213,0,0,705,352,0,0,0,0,0,0,0,11034,0,0,1133,0,002210,0
68192,0,0,0,0,0,96,0,0,0,0,0,0,0,0,10714,0,0,0,0,006790,0
50821,0,0,126,0,0,1157,1407,0,2381,0,0,0,0,0,22985,0,0,125,0,003451,0
62524,0,0,38,0,0,221,3,0,0,0,0,0,0,0,15064,0,0,1152,0,005624,0
45909,0,0,3100,0,0,484,2044,0,11436,0,0,0,0,0,15767,0,0,262,0,003423,0
56615,0,0,0,0,0,143,0,0,0,0,0,0,0,0,22230,0,0,14,0,004123,0
67721,0,0,0,0,0,280,0,0,0,0,0,0,0,0,11001,0,0,0,0,002238,0
53779,0,0,0,0,0,797,0,0,0,0,0,0,0,0,24182,0,0,244,0,001953,0
60338,0,0,34,0,0,500,221,0,0,0,0,0,0,0,13439,0,0,4470,0,007239,0
49692,0,0,1218,0,0,1577,1598,0,0,0,0,0,0,0,16312,0,0,8605,0,000713,0
61508,0,0,0,0,0,312,7,0,0,0,0,0,0,0,17161,0,0,14,0,006178,0
41482,0,0,0,0,0,25,2744,0,22950,0,0,0,0,0,9021,0,0,2780,0,004159,0
52139,0,0,1574,0,0,378,1033,0,7790,0,0,0,0,0,13945,0,0,2143,0,001575,0
63566,0,0,0,0,0,696,25,0,0,0,0,0,0,0,13098,0,0,1617,0,000435,0
54062,0,0,812,0,0,2300,118,0,0,0,0,0,0,0,20530,0,0,1180,0,001436,0
57881,0,0,0,0,0,735,0,0,0,0,0,0,0,0,19824,0,0,562,0,005500,0
57014,0,0,37,0,0,1639,156,0,0,0,0,0,0,0,16949,0,0,3207,0,000261,0
49826,0,0,3137,0,0,609,1584,0,1799,0,0,0,0,0,18346,0,0,3701,0,001703,0
59628,0,0,0,0,0,196,0,0,0,0,0,0,0,0,18732,0,0,446,0,002195,0
53749,0,0,0,0,0,3487,0,0,0,0,0,0,0,0,19889,0,0,1877,0,001157,0
63252,0,0,0,0,0,398,0,0,0,0,0,0,0,0,14168,0,0,1184,0,004463,0
66151,0,0,10,0,0,7,0,0,0,0,0,0,0,0,12834,0,0,0,0,003714,0
64496,0,0,0,0,0,349,0,0,115,0,0,0,0,0,12803,0,0,1239,0,006311,0
63461,0,0,0,0,0,1092,0,0,0,0,0,0,0,0,14374,0,0,75,0,000466,0
57604,0,0,592,0,0,728,1,0,0,0,0,0,0,0,17410,0,0,2667,0,001901,0
47519,0,0,546,0,0,1463,1234,0,0,0,0,0,0,0,27381,0,0,859,0,006554,0
46257,0,0,6531,0,0,133,5198,0,2394,0,0,0,0,0,15703,0,0,2786,0,006181,0
44295,0,0,0,0,0,1032,7080,0,1716,0,0,0,0,0,17497,0,0,7382,0,007140,0
59331,0,0,567,0,0,911,284,0,594,0,0,0,0,0,14666,0,0,2649,0,000138,0
59615,0,0,54,0,0,2088,2565,0,0,0,0,0,0,0,12982,0,0,1698,0,005469,0
65568,0,0,103,0,0,383,2,0,0,0,0,0,0,0,12756,0,0,190,0,004719,0
36662,0,0,736,0,0,32,19766,0,3377,0,0,0,0,0,16051,0,0,2378,0,000905,0
53938,0,0,7554,0,0,190,164,0,674,0,0,0,0,0,11996,0,0,4486,0,005930,0
37539,0,0,20,0,0,4911,38,0,0,0,0,0,0,0,32701,0,0,3793,0,001889,0
62146,0,0,0,0,0,273,0,0,0,0,0,0,0,0,16071,0,0,512,0,002732,0
48607,0,0,3700,0,0,600,1266,0,3077,0,0,0,0,0,20295,0,0,1457,0,002862,0
65624,0,0,20,0,0,735,8,0,0,0,0,0,0,0,11980,0,0,635,0,002719,0
61144,0,0,742,0,0,2388,3229,0,4,0,0,0,0,0,10752,0,0,743,0,005849,0
44113,0,0,11,0,0,2411,3917,0,50,0,0,0,0,0,26926,0,0,1574,0,001483,0
58033,0,0,670,0,0,1125,44,0,3606,0,0,0,0,0,14178,0,0,1346,0,005752,0
53652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25081,0,0,268,0,000822,0
40790,0,0,1,0,0,4467,162,0,0,0,0,0,0,0,31128,0,0,2454,0,001403,0
52120,0,0,58,0,0,3165,47,0,0,0,0,0,0,0,23239,0,0,373,0,000150,0
64700,0,0,213,0,0,497,1005,0,226,0,0,0,0,0,10334,0,0,2027,0,004515,0
43569,0,0,1503,0,0,95,6792,0,0,0,0,0,0,0,23333,0,0,3710,0,006094,0
64487,0,0,0,0,0,561,0,0,0,0,0,0,0,0,13820,0,0,134,0,001561,0
55785,0,0,169,0,0,971,12,0,316,0,0,0,0,0,16666,0,0,5083,0,007429,0
47512,0,0,1984,0,0,1675,1397,0,0,0,0,0,0,0,21918,0,0,4516,0,001816,0
